PC_ID,AC_ID
1,1
2,2
2,3
2,4
2,5
2,6
2,7
2,8
3,9
3,10
3,11
3,12
3,13
3,14
3,15
4,16
4,17
4,18
4,19
4,20
4,21
4,22
5,23
5,24
5,25
5,26
5,27
5,28
5,29
6,30
6,31
6,32
6,33
6,34
6,35
6,36
7,37
7,38
7,39
7,40
7,41
7,42
7,43
8,44
8,45
8,46
8,47
8,48
8,49
8,50
9,51
9,52
9,53
9,54
9,55
9,56
9,57
10,58
10,59
10,60
10,61
10,62
10,63
10,64
11,65
11,66
11,67
11,68
11,69
11,70
11,71
12,72
12,73
12,74
12,75
12,76
12,77
12,78
13,79
13,80
13,81
13,82
13,83
13,84
13,85
14,86
14,87
14,88
14,89
14,90
14,91
14,92
15,93
15,94
15,95
15,96
15,97
15,98
15,99
16,100
16,101
16,102
16,103
16,104
16,105
16,106
17,107
17,108
17,109
17,110
17,111
17,112
17,113
18,114
18,115
18,116
18,117
18,118
18,119
18,120
19,121
19,122
19,123
19,124
19,125
19,126
19,127
20,128
20,129
20,130
20,131
20,132
20,133
20,134
21,135
21,136
21,137
21,138
21,139
21,140
21,141
22,142
22,143
22,144
22,145
22,146
22,147
22,148
23,149
23,150
23,151
23,152
23,153
23,154
23,155
24,156
24,157
24,158
24,159
24,160
24,161
24,162
25,163
25,164
25,165
25,166
25,167
25,168
25,169
26,170
26,171
26,172
26,173
26,174
26,175
26,176
27,177
27,178
27,179
27,180
27,181
27,182
27,183
28,184
28,185
28,186
28,187
28,188
28,189
28,190
29,191
29,192
29,193
29,194
29,195
29,196
29,197
30,198
30,199
30,200
30,201
30,202
30,203
30,204
30,205
30,206
30,207
30,208
30,209
30,210
30,211
30,212
30,213
30,214
30,215
30,216
30,217
30,218
30,219
30,220
30,221
30,222
30,223
30,224
30,225
30,226
30,227
30,228
30,229
30,230
31,231
31,232
31,233
31,234
31,235
31,236
31,237
31,238
31,239
31,240
31,241
31,242
31,243
31,244
31,245
31,246
31,247
31,248
31,249
31,250
31,251
31,252
31,253
31,254
31,255
31,256
31,257
32,258
32,259
32,260
32,261
32,262
32,263
32,264
32,265
33,266
33,267
33,268
33,269
33,270
33,271
33,272
34,273
34,274
34,275
34,276
34,277
35,278
35,279
35,280
35,281
35,282
35,283
35,284
35,285
35,286
35,287
36,288
36,289
36,290
36,291
36,292
36,293
36,294
36,295
36,296
36,297
37,298
37,299
37,300
37,301
37,302
37,303
37,304
37,305
37,306
37,307
38,308
38,309
38,310
38,311
38,312
38,313
38,314
38,315
38,316
38,317
39,318
39,319
39,320
39,321
39,322
39,323
39,324
39,325
39,326
39,327
40,328
40,329
40,330
40,331
40,332
40,333
40,334
40,335
40,336
41,337
41,338
41,339
41,340
41,341
41,342
41,343
41,344
41,345
42,346
42,347
42,348
42,349
42,350
42,351
42,352
42,353
42,354
42,355
43,356
43,357
43,358
43,359
43,360
43,361
43,362
43,363
43,364
43,365
44,366
44,367
44,368
44,369
44,370
44,371
44,372
44,373
44,374
45,375
45,376
45,377
45,378
45,379
45,380
45,381
45,382
45,383
46,384
46,385
46,386
46,387
46,388
46,389
47,390
47,391
47,392
47,393
47,394
47,395
48,396
48,397
48,398
48,399
48,400
48,401
49,402
49,403
49,404
49,405
49,406
49,407
50,408
50,409
50,410
50,411
50,412
50,413
51,414
51,415
51,416
51,417
51,418
51,419
52,420
52,421
52,422
52,423
52,424
52,425
53,426
53,427
53,428
53,429
53,430
53,431
54,432
54,433
54,434
54,435
54,436
54,437
55,438
55,439
55,440
55,441
55,442
55,443
56,444
56,445
56,446
56,447
56,448
56,449
57,450
57,451
57,452
57,453
57,454
57,455
58,456
58,457
58,458
58,459
58,460
58,461
59,462
59,463
59,464
59,465
59,466
59,467
60,468
60,469
60,470
60,471
60,472
60,473
61,474
61,475
61,476
61,477
61,478
61,479
62,480
62,481
62,482
62,483
62,484
62,485
63,486
63,487
63,488
63,489
63,490
63,491
64,492
64,493
64,494
64,495
64,496
64,497
65,498
65,499
65,500
65,501
65,502
65,503
66,504
66,505
66,506
66,507
66,508
66,509
67,510
67,511
67,512
67,513
67,514
67,515
68,516
68,517
68,518
68,519
68,520
68,521
69,522
69,523
69,524
69,525
69,526
69,527
69,528
70,529
70,530
70,531
70,532
70,533
70,534
71,535
71,536
71,537
71,538
71,539
71,540
72,541
72,542
72,543
72,544
72,545
72,546
73,547
73,548
73,549
73,550
73,551
73,552
74,553
74,554
74,555
74,556
74,557
74,558
74,559
75,560
75,561
75,562
75,563
75,564
75,565
76,566
76,567
76,568
76,569
76,570
76,571
77,572
77,573
77,574
77,575
77,576
77,577
77,578
78,579
78,580
78,581
78,582
78,583
78,584
79,585
79,586
79,587
79,588
79,589
79,590
80,591
80,592
80,593
80,594
80,595
80,596
81,597
81,598
81,599
81,600
81,601
81,602
82,603
82,604
82,605
82,606
82,607
82,608
83,609
83,610
83,611
83,612
83,613
83,614
84,615
84,616
84,617
84,618
84,619
84,620
85,621
85,622
85,623
85,624
85,625
85,626
86,627
87,628
87,629
87,630
87,631
87,632
87,633
87,634
87,635
88,636
88,637
88,638
88,639
88,640
88,641
88,642
88,643
89,644
89,645
89,646
89,647
89,648
89,649
89,650
89,651
90,652
90,653
90,654
90,655
90,656
90,657
90,658
90,659
91,660
91,661
91,662
91,663
91,664
91,665
91,666
91,667
92,668
92,669
92,670
92,671
92,672
92,673
92,674
92,675
93,676
93,677
93,678
93,679
93,680
93,681
93,682
93,683
93,684
94,685
94,686
94,687
94,688
94,689
94,690
94,691
94,692
94,693
95,694
95,695
95,696
95,697
95,698
95,699
95,700
95,701
96,702
96,703
96,704
96,705
96,706
96,707
96,708
96,709
97,710
97,711
97,712
97,713
97,714
97,715
97,716
97,717
98,718
99,719
100,720
100,721
100,722
100,723
100,724
100,725
100,726
100,727
100,728
100,729
100,730
100,731
100,732
100,733
100,734
100,735
100,736
100,737
100,738
100,739
101,740
101,741
101,742
101,743
101,744
101,745
101,746
101,747
101,748
101,749
101,750
101,751
101,752
101,753
101,754
101,755
101,756
101,757
101,758
101,759
102,760
102,761
102,762
102,763
102,764
102,765
102,766
103,767
103,768
103,769
103,770
103,771
103,772
103,773
104,774
104,775
104,776
104,777
104,778
104,779
104,780
105,781
105,782
105,783
105,784
105,785
105,786
105,787
106,788
106,789
106,790
106,791
106,792
106,793
106,794
107,795
107,796
107,797
107,798
107,799
107,800
107,801
108,802
108,803
108,804
108,805
108,806
108,807
108,808
109,809
109,810
109,811
109,812
109,813
109,814
109,815
110,816
110,817
110,818
110,819
110,820
110,821
110,822
111,823
111,824
111,825
111,826
111,827
111,828
111,829
112,830
112,831
112,832
112,833
112,834
112,835
112,836
113,837
113,838
113,839
113,840
113,841
113,842
113,843
114,844
114,845
114,846
114,847
114,848
114,849
114,850
115,851
115,852
115,853
115,854
115,855
115,856
115,857
116,858
116,859
116,860
116,861
116,862
116,863
116,864
117,865
117,866
117,867
117,868
117,869
117,870
117,871
118,872
118,873
118,874
118,875
118,876
118,877
118,878
119,879
119,880
119,881
119,882
119,883
119,884
119,885
120,886
120,887
120,888
120,889
120,890
120,891
120,892
121,893
121,894
121,895
121,896
121,897
121,898
121,899
122,900
122,901
122,902
122,903
122,904
122,905
122,906
123,907
123,908
123,909
123,910
123,911
123,912
123,913
124,914
124,915
124,916
124,917
124,918
124,919
124,920
125,921
125,922
125,923
125,924
125,925
125,926
125,927
126,928
126,929
126,930
126,931
126,932
126,933
126,934
127,935
127,936
127,937
127,938
127,939
127,940
127,941
128,942
128,943
128,944
128,945
128,946
128,947
128,948
128,949
128,950
129,951
129,952
129,953
129,954
129,955
129,956
129,957
129,958
129,959
130,960
130,961
130,962
130,963
130,964
130,965
130,966
130,967
130,968
131,969
131,970
131,971
131,972
131,973
131,974
131,975
131,976
131,977
132,978
132,979
132,980
132,981
132,982
132,983
132,984
132,985
132,986
133,987
133,988
133,989
133,990
133,991
133,992
133,993
133,994
133,995
134,996
134,997
134,998
134,999
134,1000
134,1001
134,1002
134,1003
134,1004
135,1005
135,1006
135,1007
135,1008
135,1009
135,1010
135,1011
135,1012
135,1013
136,1014
136,1015
136,1016
136,1017
136,1018
136,1019
136,1020
136,1021
136,1022
137,1023
137,1024
137,1025
137,1026
137,1027
137,1028
137,1029
137,1030
137,1031
138,1032
138,1033
138,1034
138,1035
138,1036
138,1037
138,1038
138,1039
138,1040
138,1041
138,1042
138,1043
138,1044
138,1045
138,1046
138,1047
138,1048
139,1049
139,1050
139,1051
139,1052
139,1053
139,1054
139,1055
139,1056
139,1057
139,1058
139,1059
139,1060
139,1061
139,1062
139,1063
139,1064
139,1065
140,1066
140,1067
140,1068
140,1069
140,1070
140,1071
140,1072
140,1073
140,1074
140,1075
140,1076
140,1077
140,1078
140,1079
140,1080
140,1081
140,1082
141,1083
141,1084
141,1085
141,1086
141,1087
141,1088
141,1089
141,1090
141,1091
141,1092
141,1093
141,1094
141,1095
141,1096
141,1097
141,1098
141,1099
142,1100
142,1101
142,1102
142,1103
142,1104
142,1105
142,1106
142,1107
142,1108
142,1109
142,1110
142,1111
142,1112
142,1113
142,1114
143,1115
143,1116
143,1117
143,1118
143,1119
143,1120
143,1121
143,1122
143,1123
143,1124
143,1125
143,1126
143,1127
143,1128
143,1129
144,1130
144,1131
144,1132
144,1133
144,1134
144,1135
144,1136
144,1137
144,1138
144,1139
144,1140
144,1141
144,1142
144,1143
144,1144
144,1145
145,1146
145,1147
145,1148
145,1149
146,1150
146,1151
146,1152
146,1153
146,1154
146,1155
146,1156
146,1157
146,1158
146,1159
146,1160
146,1161
146,1162
146,1163
146,1164
146,1165
146,1166
147,1167
147,1168
147,1169
147,1170
147,1171
147,1172
147,1173
147,1174
147,1175
147,1176
147,1177
147,1178
147,1179
147,1180
147,1181
147,1182
147,1183
147,1184
147,1185
147,1186
148,1187
148,1188
148,1189
148,1190
148,1191
148,1192
149,1193
149,1194
149,1195
149,1196
149,1197
149,1198
150,1199
150,1200
150,1201
150,1202
150,1203
150,1204
151,1205
151,1206
151,1207
151,1208
151,1209
152,1210
152,1211
152,1212
152,1213
152,1214
152,1215
153,1216
153,1217
153,1218
153,1219
153,1220
153,1221
154,1222
154,1223
154,1224
154,1225
154,1226
154,1227
155,1228
155,1229
155,1230
155,1231
155,1232
155,1233
156,1234
156,1235
156,1236
156,1237
156,1238
156,1239
157,1240
157,1241
157,1242
157,1243
157,1244
157,1245
158,1246
158,1247
158,1248
158,1249
158,1250
158,1251
159,1252
159,1253
159,1254
159,1255
159,1256
160,1257
160,1258
160,1259
160,1260
160,1261
160,1262
161,1263
161,1264
161,1265
161,1266
161,1267
162,1268
162,1269
162,1270
162,1271
162,1272
162,1273
162,1274
162,1275
163,1276
163,1277
163,1278
163,1279
163,1280
163,1281
163,1282
163,1283
164,1284
164,1285
164,1286
164,1287
164,1288
164,1289
164,1290
164,1291
165,1292
165,1293
165,1294
165,1295
165,1296
165,1297
165,1298
165,1299
166,1300
166,1301
166,1302
166,1303
166,1304
166,1305
166,1306
166,1307
167,1308
167,1309
167,1310
167,1311
167,1312
167,1313
167,1314
167,1315
168,1316
168,1317
168,1318
168,1319
168,1320
168,1321
168,1322
168,1323
169,1324
169,1325
169,1326
169,1327
169,1328
169,1329
169,1330
169,1331
170,1332
170,1333
170,1334
170,1335
170,1336
170,1337
170,1338
170,1339
171,1340
171,1341
171,1342
171,1343
171,1344
171,1345
171,1346
171,1347
172,1348
172,1349
172,1350
172,1351
172,1352
172,1353
172,1354
172,1355
173,1356
173,1357
173,1358
173,1359
173,1360
173,1361
173,1362
173,1363
174,1364
174,1365
174,1366
174,1367
174,1368
174,1369
174,1370
174,1371
175,1372
175,1373
175,1374
175,1375
175,1376
175,1377
175,1378
175,1379
176,1380
176,1381
176,1382
176,1383
176,1384
176,1385
176,1386
176,1387
177,1388
177,1389
177,1390
177,1391
177,1392
177,1393
177,1394
177,1395
178,1396
178,1397
178,1398
178,1399
178,1400
178,1401
178,1402
178,1403
179,1404
179,1405
179,1406
179,1407
179,1408
179,1409
179,1410
179,1411
180,1412
180,1413
180,1414
180,1415
180,1416
180,1417
180,1418
180,1419
181,1420
181,1421
181,1422
181,1423
181,1424
181,1425
181,1426
181,1427
182,1428
182,1429
182,1430
182,1431
182,1432
182,1433
182,1434
182,1435
183,1436
183,1437
183,1438
183,1439
183,1440
183,1441
183,1442
183,1443
184,1444
184,1445
184,1446
184,1447
184,1448
184,1449
184,1450
184,1451
185,1452
185,1453
185,1454
185,1455
185,1456
185,1457
185,1458
185,1459
186,1460
186,1461
186,1462
186,1463
186,1464
186,1465
186,1466
186,1467
187,1468
187,1469
187,1470
187,1471
187,1472
187,1473
187,1474
187,1475
188,1476
188,1477
188,1478
188,1479
188,1480
188,1481
188,1482
188,1483
189,1484
189,1485
189,1486
189,1487
189,1488
189,1489
189,1490
189,1491
190,1492
190,1493
190,1494
190,1495
190,1496
190,1497
190,1498
191,1499
191,1500
191,1501
191,1502
191,1503
191,1504
191,1505
192,1506
192,1507
192,1508
192,1509
192,1510
192,1511
192,1512
193,1513
193,1514
193,1515
193,1516
193,1517
193,1518
193,1519
194,1520
194,1521
194,1522
194,1523
194,1524
194,1525
194,1526
195,1527
195,1528
195,1529
195,1530
195,1531
195,1532
195,1533
196,1534
196,1535
196,1536
196,1537
196,1538
196,1539
196,1540
197,1541
197,1542
197,1543
197,1544
197,1545
197,1546
197,1547
198,1548
198,1549
198,1550
198,1551
198,1552
198,1553
198,1554
199,1555
199,1556
199,1557
199,1558
199,1559
199,1560
199,1561
200,1562
200,1563
200,1564
200,1565
200,1566
200,1567
200,1568
201,1569
201,1570
201,1571
201,1572
201,1573
201,1574
201,1575
202,1576
202,1577
202,1578
202,1579
202,1580
202,1581
202,1582
203,1583
203,1584
203,1585
203,1586
203,1587
203,1588
203,1589
204,1590
204,1591
204,1592
204,1593
204,1594
204,1595
204,1596
205,1597
205,1598
205,1599
205,1600
205,1601
205,1602
205,1603
206,1604
206,1605
206,1606
206,1607
206,1608
206,1609
206,1610
207,1611
207,1612
207,1613
207,1614
207,1615
207,1616
207,1617
208,1618
208,1619
208,1620
208,1621
208,1622
208,1623
208,1624
209,1625
209,1626
209,1627
209,1628
209,1629
209,1630
209,1631
210,1632
211,1633
211,1634
211,1635
211,1636
211,1637
211,1638
211,1639
211,1640
212,1641
212,1642
212,1643
212,1644
212,1645
212,1646
212,1647
212,1648
213,1649
213,1650
213,1651
213,1652
213,1653
213,1654
213,1655
213,1656
214,1657
214,1658
214,1659
214,1660
214,1661
214,1662
214,1663
214,1664
215,1665
215,1666
215,1667
215,1668
215,1669
215,1670
215,1671
215,1672
216,1673
216,1674
216,1675
216,1676
216,1677
216,1678
216,1679
216,1680
217,1681
217,1682
217,1683
217,1684
217,1685
217,1686
217,1687
217,1688
218,1689
218,1690
218,1691
218,1692
218,1693
218,1694
218,1695
218,1696
219,1697
219,1698
219,1699
219,1700
219,1701
219,1702
219,1703
220,1704
220,1705
220,1706
220,1707
220,1708
220,1709
220,1710
220,1711
221,1712
221,1713
221,1714
221,1715
221,1716
221,1717
221,1718
221,1719
222,1720
222,1721
222,1722
222,1723
222,1724
222,1725
222,1726
222,1727
223,1728
223,1729
223,1730
223,1731
223,1732
223,1733
223,1734
223,1735
224,1736
224,1737
224,1738
224,1739
224,1740
224,1741
224,1742
224,1743
225,1744
225,1745
225,1746
225,1747
225,1748
225,1749
225,1750
225,1751
226,1752
226,1753
226,1754
226,1755
226,1756
226,1757
226,1758
227,1759
227,1760
227,1761
227,1762
227,1763
227,1764
227,1765
227,1766
228,1767
228,1768
228,1769
228,1770
228,1771
228,1772
228,1773
228,1774
229,1775
229,1776
229,1777
229,1778
229,1779
229,1780
229,1781
229,1782
230,1783
230,1784
230,1785
230,1786
230,1787
230,1788
230,1789
230,1790
231,1791
231,1792
231,1793
231,1794
231,1795
231,1796
231,1797
231,1798
232,1799
232,1800
232,1801
232,1802
232,1803
232,1804
232,1805
232,1806
233,1807
233,1808
233,1809
233,1810
233,1811
233,1812
233,1813
233,1814
234,1815
234,1816
234,1817
234,1818
234,1819
234,1820
234,1821
234,1822
235,1823
235,1824
235,1825
235,1826
235,1827
235,1828
235,1829
235,1830
236,1831
236,1832
236,1833
236,1834
236,1835
236,1836
236,1837
236,1838
237,1839
237,1840
237,1841
237,1842
237,1843
237,1844
237,1845
237,1846
238,1847
238,1848
238,1849
238,1850
238,1851
238,1852
238,1853
238,1854
239,1855
239,1856
239,1857
239,1858
239,1859
239,1860
239,1861
239,1862
240,1863
240,1864
240,1865
240,1866
240,1867
240,1868
241,1869
241,1870
241,1871
241,1872
241,1873
241,1874
242,1875
242,1876
242,1877
242,1878
242,1879
242,1880
243,1881
243,1882
243,1883
243,1884
243,1885
243,1886
244,1887
244,1888
244,1889
244,1890
244,1891
244,1892
245,1893
245,1894
245,1895
245,1896
245,1897
245,1898
246,1899
246,1900
246,1901
246,1902
246,1903
246,1904
247,1905
247,1906
247,1907
247,1908
247,1909
247,1910
248,1911
248,1912
248,1913
248,1914
248,1915
248,1916
249,1917
249,1918
249,1919
249,1920
249,1921
249,1922
250,1923
250,1924
250,1925
250,1926
250,1927
250,1928
251,1929
251,1930
251,1931
251,1932
251,1933
251,1934
252,1935
252,1936
252,1937
252,1938
252,1939
252,1940
253,1941
253,1942
253,1943
253,1944
253,1945
253,1946
254,1947
254,1948
254,1949
254,1950
254,1951
254,1952
255,1953
255,1954
255,1955
255,1956
255,1957
255,1958
256,1959
256,1960
256,1961
256,1962
256,1963
256,1964
257,1965
257,1966
257,1967
257,1968
257,1969
257,1970
258,1971
258,1972
258,1973
258,1974
258,1975
258,1976
259,1977
259,1978
259,1979
259,1980
259,1981
259,1982
260,1983
260,1984
260,1985
260,1986
260,1987
260,1988
261,1989
261,1990
261,1991
261,1992
261,1993
261,1994
262,1995
262,1996
262,1997
262,1998
262,1999
262,2000
263,2001
263,2002
263,2003
263,2004
263,2005
263,2006
264,2007
264,2008
264,2009
264,2010
264,2011
264,2012
265,2013
265,2014
265,2015
265,2016
265,2017
265,2018
266,2019
266,2020
266,2021
266,2022
266,2023
266,2024
267,2025
267,2026
267,2027
267,2028
267,2029
267,2030
268,2031
268,2032
268,2033
268,2034
268,2035
268,2036
269,2037
269,2038
269,2039
269,2040
269,2041
269,2042
270,2043
270,2044
270,2045
270,2046
270,2047
270,2048
271,2049
271,2050
271,2051
271,2052
271,2053
271,2054
272,2055
272,2056
272,2057
272,2058
272,2059
272,2060
273,2061
273,2062
273,2063
273,2064
273,2065
273,2066
274,2067
274,2068
274,2069
274,2070
274,2071
274,2072
275,2073
275,2074
275,2075
275,2076
275,2077
275,2078
276,2079
276,2080
276,2081
276,2082
276,2083
276,2084
277,2085
277,2086
277,2087
277,2088
277,2089
277,2090
278,2091
278,2092
278,2093
278,2094
278,2095
278,2096
279,2097
279,2098
279,2099
279,2100
279,2101
279,2102
280,2103
280,2104
280,2105
280,2106
280,2107
280,2108
281,2109
281,2110
281,2111
281,2112
281,2113
281,2114
282,2115
282,2116
282,2117
282,2118
282,2119
282,2120
283,2121
283,2122
283,2123
283,2124
283,2125
283,2126
284,2127
284,2128
284,2129
284,2130
284,2131
284,2132
285,2133
285,2134
285,2135
285,2136
285,2137
285,2138
286,2139
286,2140
286,2141
286,2142
286,2143
286,2144
287,2145
287,2146
287,2147
287,2148
287,2149
287,2150
288,2151
288,2152
288,2153
288,2154
288,2155
288,2156
